xml.source;xml.value;json.source;json.value;commentaire
logement/enveloppe/baie_vitree_collection/baie_vitree/donnee_entree/masque_lointain_non_homogene_collection/masque_lointain_non_homogene/tv_coef_masque_lointain_non_homogene_id;18;/enveloppe/masque/secteur;lateral;
logement/enveloppe/baie_vitree_collection/baie_vitree/donnee_entree/masque_lointain_non_homogene_collection/masque_lointain_non_homogene/tv_coef_masque_lointain_non_homogene_id;19;/enveloppe/masque/secteur;lateral;
logement/enveloppe/baie_vitree_collection/baie_vitree/donnee_entree/masque_lointain_non_homogene_collection/masque_lointain_non_homogene/tv_coef_masque_lointain_non_homogene_id;20;/enveloppe/masque/secteur;lateral;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;1;/enveloppe/mur/isolation/etat;;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;2;/enveloppe/mur/isolation/etat;non_isole;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;3;/enveloppe/mur/isolation/etat;isole;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;4;/enveloppe/mur/isolation/etat;isole;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;5;/enveloppe/mur/isolation/etat;isole;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;6;/enveloppe/mur/isolation/etat;isole;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;7;/enveloppe/mur/isolation/etat;isole;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;8;/enveloppe/mur/isolation/etat;isole;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;9;/enveloppe/mur/isolation/etat;isole;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;1;/enveloppe/mur/isolation/type;;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;2;/enveloppe/mur/isolation/type;;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;3;/enveloppe/mur/isolation/type;iti;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;4;/enveloppe/mur/isolation/type;ite;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;5;/enveloppe/mur/isolation/type;itr;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;6;/enveloppe/mur/isolation/type;iti_ite;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;7;/enveloppe/mur/isolation/type;itr_iti;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;8;/enveloppe/mur/isolation/type;;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_isolation_id;9;/enveloppe/mur/isolation/type;inconnu;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;1;/enveloppe/mur/position/mitoyennete;exterieur;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;2;/enveloppe/mur/position/mitoyennete;enterre;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;3;/enveloppe/mur/position/mitoyennete;vide_sanitaire;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;4;/enveloppe/mur/position/mitoyennete;local_non_residentiel;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;5;/enveloppe/mur/position/mitoyennete;enterre;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;6;/enveloppe/mur/position/mitoyennete;sous_sol_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;7;/enveloppe/mur/position/mitoyennete;local_non_accessible;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;8;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;9;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;10;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;11;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;12;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;13;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;14;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;15;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;16;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;17;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;18;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;19;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;20;/enveloppe/mur/position/mitoyennete;local_non_residentiel;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;21;/enveloppe/mur/position/mitoyennete;local_non_chauffe;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_type_adjacence_id;22;/enveloppe/mur/position/mitoyennete;local_residentiel;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;1;/enveloppe/mur/type_structure;inconnu;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;2;/enveloppe/mur/type_structure;pierre_moellons;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;3;/enveloppe/mur/type_structure;pierre_moellons_avec_remplissage;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;4;/enveloppe/mur/type_structure;pise_ou_beton_terre;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;5;/enveloppe/mur/type_structure;pan_bois_sans_remplissage;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;6;/enveloppe/mur/type_structure;pan_bois_avec_remplissage;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;7;/enveloppe/mur/type_structure;bois_rondin;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;8;/enveloppe/mur/type_structure;brique_pleine_simple;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;9;/enveloppe/mur/type_structure;brique_pleine_double_avec_lame_air;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;10;/enveloppe/mur/type_structure;brique_creuse;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;11;/enveloppe/mur/type_structure;bloc_beton_plein;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;12;/enveloppe/mur/type_structure;bloc_beton_creux;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;13;/enveloppe/mur/type_structure;beton_banche;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;14;/enveloppe/mur/type_structure;beton_machefer;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;15;/enveloppe/mur/type_structure;brique_terre_cuite_alveolaire;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;16;/enveloppe/mur/type_structure;beton_cellulaire;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;17;/enveloppe/mur/type_structure;beton_cellulaire;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;18;/enveloppe/mur/type_structure;ossature_bois_avec_remplissage_isolant;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;19;/enveloppe/mur/type_structure;sandwich_beton_isolant_beton_sans_isolation_rapportee;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;20;/enveloppe/mur/type_structure;cloison_platre;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;21;/enveloppe/mur/type_structure;inconnu;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;22;/enveloppe/mur/type_structure;inconnu;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;23;/enveloppe/mur/type_structure;inconnu;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;24;/enveloppe/mur/type_structure;ossature_bois_avec_remplissage_isolant;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;25;/enveloppe/mur/type_structure;ossature_bois_sans_remplissage;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;26;/enveloppe/mur/type_structure;ossature_bois_avec_remplissage_isolant;
logement/enveloppe/mur_collection/mur/donnee_entree/enum_materiaux_structure_mur_id;27;/enveloppe/mur/type_structure;ossature_bois_avec_remplissage_tout_venant;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;1;/enveloppe/plancher_bas/isolation/etat;;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;2;/enveloppe/plancher_bas/isolation/etat;non_isole;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;3;/enveloppe/plancher_bas/isolation/etat;isole;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;4;/enveloppe/plancher_bas/isolation/etat;isole;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;5;/enveloppe/plancher_bas/isolation/etat;isole;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;6;/enveloppe/plancher_bas/isolation/etat;isole;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;7;/enveloppe/plancher_bas/isolation/etat;isole;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;8;/enveloppe/plancher_bas/isolation/etat;isole;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;9;/enveloppe/plancher_bas/isolation/etat;isole;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;1;/enveloppe/plancher_bas/isolation/type;;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;2;/enveloppe/plancher_bas/isolation/type;;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;3;/enveloppe/plancher_bas/isolation/type;iti;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;4;/enveloppe/plancher_bas/isolation/type;ite;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;5;/enveloppe/plancher_bas/isolation/type;itr;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;6;/enveloppe/plancher_bas/isolation/type;iti_ite;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;7;/enveloppe/plancher_bas/isolation/type;itr_iti;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;8;/enveloppe/plancher_bas/isolation/type;itr_ite;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_isolation_id;9;/enveloppe/plancher_bas/isolation/type;;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;1;/enveloppe/plancher_bas/type_structure;;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;2;/enveloppe/plancher_bas/type_structure;plancher_avec_ou_sans_remplissage;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;3;/enveloppe/plancher_bas/type_structure;plancher_entre_solives_metalliques;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;4;/enveloppe/plancher_bas/type_structure;plancher_entre_solives_bois;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;5;/enveloppe/plancher_bas/type_structure;plancher_bois_sur_solives_metalliques;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;6;/enveloppe/plancher_bas/type_structure;bardeaux_et_remplissage;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;7;/enveloppe/plancher_bas/type_structure;voutains_sur_solives_metalliques;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;8;/enveloppe/plancher_bas/type_structure;voutains_briques_ou_moellons;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;9;/enveloppe/plancher_bas/type_structure;dalle_beton;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;10;/enveloppe/plancher_bas/type_structure;plancher_bois_sur_solives_bois;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;11;/enveloppe/plancher_bas/type_structure;plancher_lourd_type_entrevous_terre_cuite_ou_poutrelles_beton;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;12;/enveloppe/plancher_bas/type_structure;plancher_entrevous_isolant;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_plancher_bas_id;13;/enveloppe/plancher_bas/type_structure;;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;1;/enveloppe/plancher_bas/position/mitoyennete;exterieur;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;2;/enveloppe/plancher_bas/position/mitoyennete;enterre;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;3;/enveloppe/plancher_bas/position/mitoyennete;vide_sanitaire;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;4;/enveloppe/plancher_bas/position/mitoyennete;local_non_residentiel;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;5;/enveloppe/plancher_bas/position/mitoyennete;enterre;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;6;/enveloppe/plancher_bas/position/mitoyennete;sous_sol_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;7;/enveloppe/plancher_bas/position/mitoyennete;local_non_accessible;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;8;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;9;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;10;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;11;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;12;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;13;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;14;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;15;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;16;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;17;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;18;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;19;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;20;/enveloppe/plancher_bas/position/mitoyennete;local_non_residentiel;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;21;/enveloppe/plancher_bas/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_bas_collection/plancher_bas/donnee_entree/enum_type_adjacence_id;22;/enveloppe/plancher_bas/position/mitoyennete;local_residentiel;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;1;/enveloppe/plancher_haut/isolation/etat;;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;2;/enveloppe/plancher_haut/isolation/etat;non_isole;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;3;/enveloppe/plancher_haut/isolation/etat;isole;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;4;/enveloppe/plancher_haut/isolation/etat;isole;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;5;/enveloppe/plancher_haut/isolation/etat;isole;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;6;/enveloppe/plancher_haut/isolation/etat;isole;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;7;/enveloppe/plancher_haut/isolation/etat;isole;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;8;/enveloppe/plancher_haut/isolation/etat;isole;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;9;/enveloppe/plancher_haut/isolation/etat;isole;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;1;/enveloppe/plancher_haut/isolation/type;;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;2;/enveloppe/plancher_haut/isolation/type;;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;3;/enveloppe/plancher_haut/isolation/type;iti;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;4;/enveloppe/plancher_haut/isolation/type;ite;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;5;/enveloppe/plancher_haut/isolation/type;itr;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;6;/enveloppe/plancher_haut/isolation/type;iti_ite;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;7;/enveloppe/plancher_haut/isolation/type;itr_iti;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;8;/enveloppe/plancher_haut/isolation/type;itr_ite;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_isolation_id;9;/enveloppe/plancher_haut/isolation/type;;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;1;/enveloppe/plancher_haut/type_structure;;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;2;/enveloppe/plancher_haut/type_structure;plafond_avec_ou_sans_remplissage;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;3;/enveloppe/plancher_haut/type_structure;plafond_entre_solives_metalliques;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;4;/enveloppe/plancher_haut/type_structure;plafond_entre_solives_bois;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;5;/enveloppe/plancher_haut/type_structure;plafond_bois_sur_solives_metalliques;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;6;/enveloppe/plancher_haut/type_structure;plafond_bois_sous_solives_metalliques;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;7;/enveloppe/plancher_haut/type_structure;bardeaux_et_remplissage;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;9;/enveloppe/plancher_haut/type_structure;plafond_bois_sur_solives_bois;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;10;/enveloppe/plancher_haut/type_structure;plafond_bois_sous_solives_bois;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;8;/enveloppe/plancher_haut/type_structure;dalle_beton;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;11;/enveloppe/plancher_haut/type_structure;plafond_lourd;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;12;/enveloppe/plancher_haut/type_structure;combles_amenages_sous_rampant;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;13;/enveloppe/plancher_haut/type_structure;toiture_chaume;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;14;/enveloppe/plancher_haut/type_structure;plafond_patre;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;16;/enveloppe/plancher_haut/type_structure;bac_acier;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_plancher_haut_id;15;/enveloppe/plancher_haut/type_structure;;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;1;/enveloppe/plancher_haut/position/mitoyennete;exterieur;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;2;/enveloppe/plancher_haut/position/mitoyennete;enterre;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;3;/enveloppe/plancher_haut/position/mitoyennete;vide_sanitaire;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;4;/enveloppe/plancher_haut/position/mitoyennete;local_non_residentiel;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;5;/enveloppe/plancher_haut/position/mitoyennete;enterre;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;6;/enveloppe/plancher_haut/position/mitoyennete;sous_sol_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;7;/enveloppe/plancher_haut/position/mitoyennete;local_non_accessible;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;8;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;9;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;10;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;11;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;12;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;13;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;14;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;15;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;16;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;17;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;18;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;19;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;20;/enveloppe/plancher_haut/position/mitoyennete;local_non_residentiel;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;21;/enveloppe/plancher_haut/position/mitoyennete;local_non_chauffe;
logement/enveloppe/plancher_haut_collection/plancher_haut/donnee_entree/enum_type_adjacence_id;22;/enveloppe/plancher_haut/position/mitoyennete;local_residentiel;
logement/enveloppe/pont_thermique_collection/pont_thermique/donnee_entree/enum_type_liaison_id;1;/enveloppe/pont_thermique/liaison/type;plancher_bas_mur;
logement/enveloppe/pont_thermique_collection/pont_thermique/donnee_entree/enum_type_liaison_id;2;/enveloppe/pont_thermique/liaison/type;plancher_intermediaire_mur;
logement/enveloppe/pont_thermique_collection/pont_thermique/donnee_entree/enum_type_liaison_id;3;/enveloppe/pont_thermique/liaison/type;plancher_haut_mur;
logement/enveloppe/pont_thermique_collection/pont_thermique/donnee_entree/enum_type_liaison_id;4;/enveloppe/pont_thermique/liaison/type;refend_mur;
logement/enveloppe/pont_thermique_collection/pont_thermique/donnee_entree/enum_type_liaison_id;5;/enveloppe/pont_thermique/liaison/type;menuiserie_mur;
logement/enveloppe/porte_collection/porte/donnee_entree/enum_type_porte_id;1;/enveloppe/porte/isolation;non_isole;
logement/enveloppe/porte_collection/porte/donnee_entree/enum_type_porte_id;2;/enveloppe/porte/isolation;non_isole;
logement/enveloppe/porte_collection/porte/donnee_entree/enum_type_porte_id;3;/enveloppe/porte/isolation;non_isole;
logement/enveloppe/porte_collection/porte/donnee_entree/enum_type_porte_id;4;/enveloppe/porte/isolation;non_isole;
logement/enveloppe/porte_collection/porte/donnee_entree/enum_type_porte_id;5;/enveloppe/porte/isolation;non_isole;
logement/enveloppe/porte_collection/porte/donnee_entree/enum_type_porte_id;6;/enveloppe/porte/isolation;non_isole;
logement/enveloppe/porte_collection/porte/donnee_entree/enum_type_porte_id;7;/enveloppe/porte/isolation;non_isole;
